latitude,longitude,altitude,geometry,localite_acheminement_uai,reg_id_old,compte_instagram,uucr_id,aca_nom,identifiant_eter,identifiant_isni,type_d_etablissement,com_nom,uai,compte_scoopit,compte_viadeo,identifiant_orgref,uo_lib,element_wikidata,inscrits_2014,compte_linkedin,com_code,siren,libelle_mission_chef_de_file,identifiant_programme_lolf_chef_de_file,coordonnees,identifiant_wikidata,wikipedia,numero_telephone_uai,compte_facebook,dep_nom,element_isni,aca_id,siret,statut_juridique_court,reg_nom_old,adresse_uai,element_grid,compte_dailymotion,typologie_d_universites_et_assimiles,libelle_programme_lolf_chef_de_file,compte_twitter,localisation,secteur_d_etablissement,uucr_nom,inscrits_2015,inscrits_2012,inscrits_2013,inscrits_2010,inscrits_2011,statut_juridique_long,identifiant_grid,code_postal_uai,url,pays_etranger_acheminement,uo_lib_en,reg_nom,reg_id,implantations,dep_id,statut_operateur_lolf,dernier_decret_legifrance,flux_rss,compte_youtube,sigle,compte_googleplus,mooc,url_en,qualification_court,qualification_long,boite_postale_uai,compte_vimeo,identifiant_funding_data,element_fundref,anciens_codes_uai,compte_flickr,lieu_dit_uai,compte_france_culture,autres,mention_distribution,rattachement,rattachement_identifiants,association,url_es,association_identifiants,compte_tumblr,url_cn,compte_pinterest,url_de,compte_scribd
48.8423,2.34429,,Point,PARIS CEDEX 05,R11,,UU00851,Paris,FR0190,0000000121105547,École normale supérieure,Paris 5e,0753455Y,,,317478,École normale supérieure de Paris,https://www.wikidata.org/entity/Q83259,1629,,75105,197534597,Recherche et enseignement supérieur,150,"48.8423,2.34429",Q83259,https://fr.wikipedia.org/wiki/%C3%89cole_normale_sup%C3%A9rieure_(Paris),0144323111,https://www.facebook.com/Ecole.normale.superieure.ulm,Paris,http://isni.org/isni/0000000121105547,A01,19753459700012,EPCSCP,Île-de-France,45 RUE D'ULM,https://www.grid.ac/institutes/grid.5607.4,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/ENS_ULM,Île-de-France>Paris>Paris>Paris 5e,Public,Paris,1713,1275,1485,1076,1135,"Établissement public à caractère scientifique, culturel et professionnel",grid.5607.4,75230,http://www.ens.fr/,France,,Île-de-France,R11,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0753455Y,D075,Opérateurs MIRES 2014,,http://www.ens.fr/spip.php?page=backend,,ENS ULM,,,,,,,,100007649,http://dx.doi.org/10.13039/100007649,,,,,,,,,,,,,,,,
45.7332,4.83206,,Point,LYON CEDEX 07,R82,,UU00758,Lyon,FR0168,0000 0001 2175 9188,École normale supérieure,Lyon 7e,0694123G,,,319823,École normale supérieure de Lyon,https://www.wikidata.org/entity/Q10159,2053,,69387,130008121,Recherche et enseignement supérieur,150,"45.7332,4.83206",Q10159,https://fr.wikipedia.org/wiki/%C3%89cole_normale_sup%C3%A9rieure_de_Lyon,,https://www.facebook.com/ENSdeLyon?ref=hl,Rhône,http://isni.org/isni/0000000121759188,A10,13000812100019,EPCSCP,Rhône-Alpes,15 PARVIS RENE DESCARTES,https://www.grid.ac/institutes/grid.15140.31,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/ENSdeLyon,Auvergne-Rhône-Alpes>Lyon>Rhône>Lyon 7e,Public,Lyon,1928,1790,1820,1528,1612,"Établissement public à caractère scientifique, culturel et professionnel",grid.15140.31,69342,http://www.ens-lyon.eu/,France,,Auvergne-Rhône-Alpes,R84,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0694123G,D069,Opérateurs MIRES 2014,,,,ENS de Lyon,,https://www.fun-mooc.fr/universities/ens-de-lyon/,,,,7000,,,,"0693259T,0693817Z",,,,,,,,,,,,,,,
48.8587,2.32933,,Point,PARIS,R11,,UU00851,Paris,FR0196,0000 0001 2195 5365,Grand établissement,Paris 14e,0753486G,,,30875149,École pratique des hautes études,https://www.wikidata.org/entity/Q273631,1218,,75114,197534860,Recherche et enseignement supérieur,150,"48.8587,2.32933",Q273631,https://fr.wikipedia.org/wiki/%C3%89cole_pratique_des_hautes_%C3%A9tudes,0153636120,,Paris,http://isni.org/isni/0000000121955365,A01,19753486000105,EPCSCP,Île-de-France,4 RUE FERRUS,https://www.grid.ac/institutes/grid.424469.9,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),,Île-de-France>Paris>Paris>Paris 14e,Public,Paris,1157,1224,1232,1254,1210,"Établissement public à caractère scientifique, culturel et professionnel",grid.424469.9,75014,http://www.ephe.fr/,France,,Île-de-France,R11,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0753486G,D075,Opérateurs MIRES 2014,https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000032490129&dateTexte=&categorieLien=id,"http://www.ephe.fr/component/option,com_ninjarsssyndicator/feed_id,1/format,raw/",,EPHE,,,,,,,,,,,,,,,,,,,,,,,,,
48.8645,2.29221,,Point,PARIS,R11,,SO,Paris,,0000 0004 0644 9474,École française à l'étranger,Paris 16e,0751794T,,,517369,École française d'Extrême-Orient,https://www.wikidata.org/entity/Q273559,nd,,75116,180044117,Recherche et enseignement supérieur,150,"48.8645,2.29221",Q273559,https://fr.wikipedia.org/wiki/%C3%89cole_fran%C3%A7aise_d%27Extr%C3%AAme-Orient,0153701820,,Paris,http://isni.org/isni/0000000406449474,A01,18004411700018,EPCSCP,Île-de-France,22 AVENUE DU PRESIDENT WILSON,https://www.grid.ac/institutes/grid.434187.d,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),,Île-de-France>Paris>Paris>Paris 16e,Public,SO,nd,nd,nd,nd,nd,"Établissement public à caractère scientifique, culturel et professionnel",grid.434187.d,75116,http://www.efeo.fr/,France,,Île-de-France,R11,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0751794T,D075,Opérateurs MIRES 2014,,,,EFEO,,,,,,,,,,,,,,,,,,,,,,,,,
48.83788,2.352616,,Point,PARIS,R11,,UU00851,Paris,FR0206,,École d'ingénieurs,Paris 5e,0753560M,,http://fr.viadeo.com/fr/company/esiea,,École d'ingénieurs du monde numérique,https://www.wikidata.org/entity/Q3578402,907,https://www.linkedin.com/company/esiea,75105,311349138,,,"48.83788,2.352616",Q3578402,https://fr.wikipedia.org/wiki/%C3%89cole_d%27ing%C3%A9nieurs_du_monde_num%C3%A9rique,0155432323,https://www.facebook.com/esiea,Paris,,A01,31134913800017,,Île-de-France,9 RUE VESALE,,http://www.dailymotion.com/ESIEAofficiel,,,https://twitter.com/GroupeESIEA,Île-de-France>Paris>Paris>Paris 5e,Privé,Paris,950,801,1005,867,885,,,75005,https://www.esiea.fr/,France,,Île-de-France,R11,,D075,,http://www.enseignementsup-recherche.gouv.fr/pid20536/bulletin-officiel.html?cid_bo=101410&cbo=1,,https://www.youtube.com/user/ingenieuresiea,ESIEA,https://plus.google.com/+esiea/posts,,,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,,,,,,https://www.flickr.com/photos/96365608@N06/,,,,,,,,,,,,,,
48.837,2.33652,,Point,PARIS,R11,,UU00851,Paris,FR0202,,Grand établissement,Paris 14e,0753496T,,,449760,Observatoire de Paris,https://www.wikidata.org/entity/Q461340,102,,75114,197534969,Recherche et enseignement supérieur,150,"48.837,2.33652",Q461340,https://fr.wikipedia.org/wiki/Observatoire_de_Paris,0140512221,,Paris,,A01,19753496900013,EPCSCP,Île-de-France,61 AVENUE DE L'OBSERVATOIRE,https://www.grid.ac/institutes/grid.4307.0,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),,Île-de-France>Paris>Paris>Paris 14e,Public,Paris,92,103,96,93,95,"Établissement public à caractère scientifique, culturel et professionnel",grid.4307.0,75014,http://www.obspm.fr/,France,,Île-de-France,R11,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0753496T,D075,Opérateurs MIRES 2014,,,,,,https://www.fun-mooc.fr/universities/OBSPM/,,,,,,,,,,,,,,,,,,,,,,,
45.7535,4.81245,,Point,LYON CEDEX 05,R82,,UU00758,Lyon,,,Autre établissement,Lyon 5e,0693735K,,,,École nationale supérieure des arts et techniques du théâtre,http://www.wikidata.org/entity/Q3578242,,,69385,197507734,Recherche et enseignement supérieur,150,"45.7535,4.81245",Q3578242,https://fr.wikipedia.org/wiki/%C3%89cole_nationale_sup%C3%A9rieure_des_arts_et_techniques_du_th%C3%A9%C3%A2tre,0478150505,https://www.facebook.com/ensatt.lyon/,Rhône,,A10,19750773400022,EPA,Rhône-Alpes,4 RUE SOEUR BOUVIER,,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/Ensatt,Auvergne-Rhône-Alpes>Lyon>Rhône>Lyon 5e,Public,Lyon,,,,,,Établissement public à caractère administratif,,69322,http://www.ensatt.fr/,France,,Auvergne-Rhône-Alpes,R84,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0693735K,D069,Opérateurs MIRES 2014,,,,ENSATT,,,,,,,,,,,,,,,,,,,,,,,,,
48.8396,2.58651,,Point,MARNE LA VALLEE CEDEX,R11,,UU00851,Créteil,FR0223,0000 0001 1512 4813,Université,Champs-sur-Marne,0772502B,,,13959622,Université Paris-Est Marne-la-Vallée,https://www.wikidata.org/entity/Q501207,10556,,77083,199320565,Recherche et enseignement supérieur,150,"48.8396,2.58651",Q501207,https://fr.wikipedia.org/wiki/Universit%C3%A9_Paris-Est-Marne-la-Vall%C3%A9e,0160957500,https://www.facebook.com/upemlv,Seine-et-Marne,http://isni.org/isni/0000000115124813,A24,19932056500492,EPCSCP,Île-de-France,5 BOULEVARD DESCARTES,https://www.grid.ac/institutes/grid.10594.39,,Université pluridisciplinaire hors santé,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/upemlv,Île-de-France>Créteil>Seine-et-Marne>Champs-sur-Marne,Public,Paris,11228,10479,10639,10522,10691,"Établissement public à caractère scientifique, culturel et professionnel",grid.10594.39,77454,http://www.u-pem.fr/,France,University of Marne la Vallée,Île-de-France,R11,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0772502B,D077,Opérateurs MIRES 2014,,http://www.univ-mlv.fr/rss,http://www.youtube.com/user/comupemlv,UPEM,,,,,,,,,,,http://www.flickr.com/photos/upemlv/,CHAMPS SUR MARNE,,,,,,,,,,,,,
43.92,2.139,,Point,ALBI CEDEX 9,R73,,UU81502,Toulouse,FR0233,,Autre établissement,Albi,0811293R,http://www.scoop.it/t/universite-champollion,,13954757,Institut national universitaire Jean-François Champollion,http://www.wikidata.org/entity/Q929515,3816,,81004,198112013,Recherche et enseignement supérieur,150,"43.92,2.139",Q929515,https://fr.wikipedia.org/wiki/Institut_national_universitaire_Jean-Fran%C3%A7ois_Champollion,0563486400,https://www.facebook.com/universite.champollion,Tarn,,A16,19811201300018,EPCSCP,Midi-Pyrénées,PLACE DE VERDUN,https://www.grid.ac/institutes/grid.440898.9,,Université pluridisciplinaire hors santé,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/UnivChampollion,Occitanie>Toulouse>Tarn>Albi,Public,Albi,3939,3393,3575,2837,2980,"Établissement public à caractère scientifique, culturel et professionnel",grid.440898.9,81012,http://www.univ-jfc.fr/,France,Jean-François Champollion University Center for Teaching and Research,Occitanie,R76,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0811293R,D081,Opérateurs MIRES 2014,http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000031496966,http://www.univ-jfc.fr/rss.xml,https://www.youtube.com/user/UnivChampollion,INU Albi,,,,,,,,,,,https://www.flickr.com/photos/universite_champollion/,,,,,,,,,,,,,,
48.6249,2.42643,,Point,EVRY CEDEX,R11,,UU00851,Versailles,FR0249,0000 0001 2180 5818,Université,Évry,0911975C,,,5620618,Université d'Évry-Val d'Essonne,https://www.wikidata.org/entity/Q1531014,9205,,91228,199119751,Recherche et enseignement supérieur,150,"48.6249,2.42643",Q1531014,https://fr.wikipedia.org/wiki/Universit%C3%A9_d%27%C3%89vry-Val-d%27Essonne,0169477000,https://www.facebook.com/pages/Universit%C3%A9-dEvry-Val-dEssonne/3922258983,Essonne,http://isni.org/isni/0000000121805818,A25,19911975100014,EPCSCP,Île-de-France,BOULEVARD FRANCOIS MITTERRAND,https://www.grid.ac/institutes/grid.8390.2,,Université pluridisciplinaire hors santé,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/UnivEvry,Île-de-France>Versailles>Essonne>Évry,Public,Paris,9800,9462,8945,9534,9685,"Établissement public à caractère scientifique, culturel et professionnel",grid.8390.2,91025,http://www.univ-evry.fr/,France,University of Évry Val d'Essonne,Île-de-France,R11,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0911975C,D091,Opérateurs MIRES 2014,,http://www.univ-evry.fr/modules/rss/fr/new/rss.xml?rubriques[]=l_universite&rubriques[]=l_universite%2Fpresentation_generale2&rubriques[]=l_universite%2Fpresentation_generale&rubriques[]=l_universite%2Forganisation_et_services&rubriques[]=l_universite%2Fc,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.836066,2.37187,,Point,PARIS,R11,,UU00851,Paris,,,Communauté d'universités et établissements,Paris 13e,0755598C,,,,Université Sorbonne Paris Cité,https://www.wikidata.org/entity/Q3491149,,,75113,130021355,Recherche et enseignement supérieur,150,"48.836066,2.37187",Q3491149,https://fr.wikipedia.org/wiki/Universit%C3%A9_Sorbonne_Paris_Cit%C3%A9,0149548342,https://www.facebook.com/pages/Universit%C3%A9-Sorbonne-Paris-Cit%C3%A9/132054760173794,Paris,,A01,13002135500016,EPCSCP,Île-de-France,190 AVENUE DE FRANCE,,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/USPC_news,Île-de-France>Paris>Paris>Paris 13e,Public,Paris,,,,,,"Établissement public à caractère scientifique, culturel et professionnel",,75013,http://www.sorbonne-paris-cite.fr/,France,,Île-de-France,R11,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0755598C,D075,Non_Opérateur_LOLF_2014,http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030002051&dateTexte=&categorieLien=id,http://www.sorbonne-paris-cite.fr/index.php/fr/component/rd_rss/?id=1,https://www.youtube.com/user/sorbonnepariscite,,,https://www.fun-mooc.fr/universities/USPC/,,,,,,,,,,,http://plus.franceculture.fr/partenaires/pres-sorbonne-paris-cite,,,,,,,,,,,,
48.8265,2.34648,,Point,PARIS CEDEX 13,R11,,UU00851,Paris,,,Grand établissement relevant d'un autre département ministériel,Paris 13e,0755661W,,,,Institut Mines-Télécom,https://www.wikidata.org/entity/Q7885718,,,75113,180092025,Recherche et enseignement supérieur,192,"48.8265,2.34648",Q7885718,https://fr.wikipedia.org/wiki/Institut_Mines-T%C3%A9l%C3%A9com,,https://www.facebook.com/mines.telecom,Paris,,A01,18009202500085,EPCSCP,Île-de-France,46 RUE BARRAULT,,,,Recherche et enseignement supérieur en matière économique et industrielle,https://twitter.com/Mines_Telecom,Île-de-France>Paris>Paris>Paris 13e,Public,Paris,,,,,,"Établissement public à caractère scientifique, culturel et professionnel",,75634,http://www.mines-telecom.fr/,France,,Île-de-France,R11,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0755661W,D075,Opérateurs MIRES 2014,,http://www.mines-telecom.fr/feed/,https://www.youtube.com/user/MinesTelecom1,IMT,https://plus.google.com/111525064771175271294,https://www.fun-mooc.fr/universities/MinesTelecom/,,,,,,,,,,,,http://mines-telecom.tv/accueil,,,,,,,,,,,
46.6512,0.372263,,Point,CHASSENEUIL CEDEX,R54,,UU86601,Poitiers,,,Autre établissement,Chasseneuil-du-Poitou,0861288H,,,,Centre national d'enseignement à distance,http://www.wikidata.org/entity/Q2350714,,,86062,197529050,Enseignement scolaire,214,"46.6512,0.372263",Q2350714,https://fr.wikipedia.org/wiki/Centre_national_d%27enseignement_%C3%A0_distance,0549493400,,Vienne,,A13,19752905000183,EPA,Poitou-Charentes,,,,,Soutien de la politique de l'éducation nationale,,Nouvelle-Aquitaine>Poitiers>Vienne>Chasseneuil-du-Poitou,Public,Poitiers,,,,,,Établissement public à caractère administratif,,86960,http://www.cned.fr/,France,,Nouvelle-Aquitaine,R75,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0861288H,D086,Opérateurs LOLF Hors MIRES 2014,,http://www.cned.fr/rss/communiques-de-presse.xml,https://www.youtube.com/channel/UCzMVJYITALSjKh_vko5yCfw,CNED,https://plus.google.com/109936534752826647229/about,,,,,300,,,,,,ASTERAMA 2 AV DU TELEPOR,,,,,,,,,,,,,
48.8243094,2.3026,,Point,PARIS Cedex 14,R11,,UU00851,Paris,,,Grand établissement relevant d'un autre département ministériel,Paris 14e,0755754X,,,,Groupe des écoles nationales d'économie et statistique,https://www.wikidata.org/entity/Q3117819,,,75114,130014228,Recherche et enseignement supérieur,192,"48.8243094,2.3026",Q3117819,https://fr.wikipedia.org/wiki/Groupe_des_%C3%A9coles_nationales_d%27%C3%A9conomie_et_statistique,01 41 17 64 79,,Paris,,A01,13001422800014,EPCSCP,Île-de-France,"18, Boulevard Adolphe Pinard",,,,Recherche et enseignement supérieur en matière économique et industrielle,,Île-de-France>Paris>Paris>Paris 14e,Public,Paris,,,,,,"Établissement public à caractère scientifique, culturel et professionnel",,75574,http://www.groupe-genes.fr/,France,,Île-de-France,R11,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0755754X,D075,Opérateurs MIRES 2014,,,,GENES,,,http://www.groupe-genes.fr/en/index.php,,,,,,,,,,,,,,,,,,,,,,
48.86272,2.281929,,Point,PARIS,R11,,UU00851,Paris,,,Autre établissement,Paris 16e,0755802Z,,,,"Institut agronomique, vétérinaire et forestier de France",https://www.wikidata.org/entity/Q2994756,,,75116,130020928,,,"48.86272,2.281929",Q2994756,"https://fr.wikipedia.org/wiki/Institut_agronomique,_v%C3%A9t%C3%A9rinaire_et_forestier_de_France",0153702000,,Paris,,A01,13002092800011,EPNCCA,Île-de-France,"42, rue Scheffer",,,,,,Île-de-France>Paris>Paris>Paris 16e,Public,Paris,,,,,,Établissement public national de coopération à caractère administratif,,75116,http://www.iavff-agreenium.fr/,France,,Île-de-France,R11,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0755802Z,D075,Non_Opérateur_LOLF_2014,https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030419777&dateTexte=&categorieLien=id,http://www.iavff-agreenium.fr/rss/feed/actualit%C3%A9s,,IAVFF,,https://www.fun-mooc.fr/universities/Agreenium/,,,,,,,,,,,,,,,,,,,,,,,
45.1918,5.76726,,Point,GRENOBLE CEDEX 9,R82,,UU38701,Grenoble,FR0336,,Université,Saint-Martin-d'Hères,0383493R,,,,Université de Grenoble Alpes,https://www.wikidata.org/entity/Q945876,39689,,38421,130021397,Recherche et enseignement supérieur,150.0,"45.1918,5.76726",Q945876,https://fr.wikipedia.org/wiki/Universit%C3%A9_Grenoble-Alpes,,https://www.facebook.com/Universit%C3%A9-Grenoble-Alpes-557140144437547/,Isère,,A08,13002139700018,EPCSCP,Rhône-Alpes,621 AVENUE CENTRALE,,,Université pluridisciplinaire avec santé,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/UGrenobleAlpes,Auvergne-Rhône-Alpes>Grenoble>Isère>Saint-Martin-d'Hères,Public,Grenoble,41176,38248,38934,38839,38167,"Établissement public à caractère scientifique, culturel et professionnel",,38041,http://www.univ-grenoble-alpes.fr/,France,Université Grenoble Alpes,Auvergne-Rhône-Alpes,R84,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0383493R,D038,Non_Opérateur_LOLF_2014,http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000031147890&dateTexte=&categorieLien=id,http://www.univ-grenoble-alpes.fr/fr/reseaux-sociaux/rss/,https://www.youtube.com/c/Universit%C3%A9GrenobleAlpes1,UGA,https://plus.google.com/+Universit%C3%A9GrenobleAlpes1,,http://www.univ-grenoble-alpes.fr/en/,,,53,,,,"0381839T,0381840U,0381838S",,DOMAINE UNIVERSITAIRE,,,,,,,,,,,,,
50.632609,3.046519,,Point,LILLE CEDEX,R31,,UU59702,Lille,FR0118,0000 0001 2165 6146,Autre établissement,Lille,0590344D,http://www.scoop.it/t/universite-catholique-de-lille,,21338149,Institut catholique de Lille,https://www.wikidata.org/entity/Q1477551,6637,,59350,775624240,,,"50.632609,3.046519",Q1477551,https://fr.wikipedia.org/wiki/Universit%C3%A9_catholique_de_Lille,0320134000,https://www.facebook.com/UniversiteCatholiqueDeLille,Nord,http://isni.org/isni/0000000121656146,A09,77562424000013,Association,Nord-Pas-de-Calais,60 BOULEVARD VAUBAN,https://www.grid.ac/institutes/grid.417666.4,,,,https://twitter.com/UnivCatholille,Hauts-de-France>Lille>Nord>Lille,Privé,Lille,7106,6325,6445,5984,6189,Association,grid.417666.4,59016,http://www.univ-catholille.fr/,France,,Hauts-de-France,R32,,D059,Non_Opérateur_LOLF_2014,http://www.enseignementsup-recherche.gouv.fr/pid20536/bulletin-officiel.html?cid_bo=91459&cbo=1,,https://www.youtube.com/user/uclcommunication,ICL,https://plus.google.com/+Univ-catholilleFr,,,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,109,,,,,,,,,,,,,,,,,,,
45.192363,5.756681,,Point,ST MARTIN D HERES CEDEX,R82,,UU38701,Grenoble,FR0077,0000 0001 0940 2602,Communauté d'universités et établissements,Saint-Martin-d'Hères,0383412C,,,,Université Grenoble Alpes,https://www.wikidata.org/entity/Q3551589,3476,,38421,130021348,Recherche et enseignement supérieur,150,"45.192363,5.756681",Q3551589,https://fr.wikipedia.org/wiki/Communaut%C3%A9_Universit%C3%A9_Grenoble-Alpes,,,Isère,http://isni.org/isni/0000000109402602,A08,13002134800011,EPCSCP,Rhône-Alpes,271 RUE DE LA HOUILLE BLANCHE,https://www.grid.ac/institutes/grid.411819.4,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),,Auvergne-Rhône-Alpes>Grenoble>Isère>Saint-Martin-d'Hères,Public,Grenoble,3300,3527,3462,3377,3597,"Établissement public à caractère scientifique, culturel et professionnel",grid.411819.4,38402,http://www.univ-grenoble-alpes.fr/,France,,Auvergne-Rhône-Alpes,R84,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0383412C,D038,Non_Opérateur_LOLF_2014,http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030001764&dateTexte=&categorieLien=id,,,,,https://www.fun-mooc.fr/universities/grenoblealpes/,,,,52,,,,,,,,,Bâtiment les taillées,,,,,,,,,,
48.1146,-1.6568,,Point,RENNES CEDEX 7,R53,,UU35701,Rennes,FR0057,,Écoles nationales supérieures d'ingénieurs,Rennes,0350077U,,,,École nationale supérieure de chimie de Rennes,https://www.wikidata.org/entity/Q3578223,489,https://www.linkedin.com/groups/ENSCR-%C3%A9cole-nationale-sup%C3%A9rieur-chimie-4292031/about,35238,193500774,Recherche et enseignement supérieur,150,"48.1146,-1.6568",Q3578223,https://fr.wikipedia.org/wiki/%C3%89cole_nationale_sup%C3%A9rieure_de_chimie_de_Rennes,0223238000,https://www.facebook.com/pages/Ecole-nationale-sup%C3%A9rieure-de-chimie-de-Rennes-ENSCR/106800626112738,Ille-et-Vilaine,,A14,19350077400016,EPA,Bretagne,11 ALLÉE DE BEAULIEU,,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/ENSCR,Bretagne>Ille-et-Vilaine>Rennes,Public,Rennes,481,469,476,445,475,Établissement public à caractère administratif,,35708,http://www.ensc-rennes.fr/,France,,Bretagne,R53,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0350077U,D035,Opérateurs MIRES 2014,,http://www.ensc-rennes.fr/themes/bas-de-page/rss/,,ENS Chimie Rennes,,,,,,,,,,,,,,,,Université de Rennes 1,0350936C,,,,,,,,
