id,code_insee2,commune_arrivee,code_insee1,commune_depart,migration,X1,Y1,X2,Y2,année,population_2014_1,population_2014_2,categorie_1,categorie_2,is_PSN_1,is_PSN_2
2120,57227,Forbach,57660,Stiring-Wendel,154,7,49,7.0,49.0,2014.0,12430,21740,petite ville,moyenne ville,0,0
2121,57240,Freyming-Merlebach,57227,Forbach,103,7,49,7.0,49.0,2014.0,21740,13263,moyenne ville,petite ville,0,0
2122,57240,Freyming-Merlebach,57332,Hombourg-Haut,154,7,49,7.0,49.0,2014.0,6826,13263,petite ville,petite ville,0,0
2123,57660,Stiring-Wendel,57227,Forbach,292,7,49,7.0,49.0,2014.0,21740,12430,moyenne ville,petite ville,0,0
2124,57332,Hombourg-Haut,57240,Freyming-Merlebach,133,7,49,7.0,49.0,2014.0,13263,6826,petite ville,petite ville,0,0
2125,57666,Terville,57672,Thionville,134,6,49,6.0,49.0,2014.0,41083,6760,moyenne ville,petite ville,0,0
2126,57757,Yutz,57672,Thionville,212,6,49,6.0,49.0,2014.0,41083,15948,moyenne ville,petite ville,0,0
2127,58088,Coulanges-lès-Nevers,58194,Nevers,109,3,47,3.0,47.0,2014.0,34485,3591,moyenne ville,village et bourg,0,0
2128,58117,Fourchambault,58194,Nevers,104,3,47,3.0,47.0,2014.0,34485,4456,moyenne ville,village et bourg,0,0
2129,58303,Varennes-Vauzelles,58194,Nevers,311,3,47,3.0,47.0,2014.0,34485,9467,moyenne ville,petite ville,0,0
2130,58194,Nevers,58117,Fourchambault,116,3,47,3.0,47.0,2014.0,4456,34485,village et bourg,moyenne ville,0,0
2131,58194,Nevers,58303,Varennes-Vauzelles,177,3,47,3.0,47.0,2014.0,9467,34485,petite ville,moyenne ville,0,0
2132,59421,Mouvaux,59378,Marcq-en-Barul,105,3,51,3.0,51.0,2014.0,39291,13118,moyenne ville,petite ville,0,0
2133,59421,Mouvaux,59599,Tourcoing,149,3,51,3.0,51.0,2014.0,95329,13118,grande ville,petite ville,0,0
2134,59299,Hem,59512,Roubaix,209,3,51,3.0,51.0,2014.0,95600,19114,grande ville,petite ville,0,0
2135,59367,Lys-lez-Lannoy,59512,Roubaix,149,3,51,3.0,51.0,2014.0,95600,13428,grande ville,petite ville,0,0
2136,59650,Wattrelos,59512,Roubaix,453,3,51,3.0,51.0,2014.0,95600,41337,grande ville,moyenne ville,0,0
2137,59650,Wattrelos,59599,Tourcoing,303,3,51,3.0,51.0,2014.0,95329,41337,grande ville,moyenne ville,0,0
2138,59014,Anzin,59606,Valenciennes,272,4,50,4.0,50.0,2014.0,43787,13275,moyenne ville,petite ville,0,0
2139,59032,Aulnoy-lez-Valenciennes,59606,Valenciennes,105,4,50,4.0,50.0,2014.0,43787,7371,moyenne ville,petite ville,0,0
2140,59172,Denain,59606,Valenciennes,106,4,50,3.0,50.0,2014.0,43787,20510,moyenne ville,moyenne ville,0,0
2141,59383,Marly,59606,Valenciennes,268,4,50,4.0,50.0,2014.0,43787,11472,moyenne ville,petite ville,0,0
2142,59447,Onnaing,59606,Valenciennes,124,4,50,4.0,50.0,2014.0,43787,8693,moyenne ville,petite ville,0,0
2143,59491,Raismes,59606,Valenciennes,115,4,50,3.0,50.0,2014.0,43787,12639,moyenne ville,petite ville,0,0
2144,59544,Saint-Saulve,59606,Valenciennes,199,4,50,4.0,50.0,2014.0,43787,11245,moyenne ville,petite ville,0,0
2145,59079,Beuvrages,59014,Anzin,114,4,50,4.0,50.0,2014.0,13275,6612,petite ville,petite ville,0,0
2146,59079,Beuvrages,59491,Raismes,126,3,50,4.0,50.0,2014.0,12639,6612,petite ville,petite ville,0,0
2147,59112,Bruay-sur-l'Escaut,59491,Raismes,121,3,50,4.0,50.0,2014.0,12639,11851,petite ville,petite ville,0,0
2148,59122,Cambrai,59139,Caudry,124,3,50,3.0,50.0,2014.0,15073,32897,petite ville,moyenne ville,0,0
2149,59122,Cambrai,59206,Escauduvres,104,3,50,3.0,50.0,2014.0,3302,32897,village et bourg,moyenne ville,0,0
2150,59122,Cambrai,59428,Neuville-Saint-Rémy,111,3,50,3.0,50.0,2014.0,3871,32897,village et bourg,moyenne ville,0,0
2151,59131,Cappelle-la-Grande,59183,Dunkerque,190,2,51,2.0,51.0,2014.0,89160,7874,grande ville,petite ville,0,0
2152,59155,Coudekerque-Branche,59183,Dunkerque,607,2,51,2.0,51.0,2014.0,89160,21685,grande ville,moyenne ville,0,0
2153,59260,Ghyvelde,59183,Dunkerque,104,2,51,3.0,51.0,2014.0,89160,4191,grande ville,village et bourg,0,0
2154,59271,Grande-Synthe,59183,Dunkerque,387,2,51,2.0,51.0,2014.0,89160,23406,grande ville,moyenne ville,0,0
2155,59588,Téteghem-Coudekerque-Village,59183,Dunkerque,141,2,51,2.0,51.0,2014.0,89160,8143,grande ville,petite ville,0,0
2156,74303,Villaz,59183,Dunkerque,120,2,51,6.0,46.0,2014.0,89160,3367,grande ville,village et bourg,0,0
2157,59143,La Chapelle-d'Armentières,59017,Armentières,142,3,51,3.0,51.0,2014.0,25362,8485,moyenne ville,petite ville,0,0
2158,59317,Houplines,59017,Armentières,112,3,51,3.0,51.0,2014.0,25362,7891,moyenne ville,petite ville,0,0
2159,59279,Halluin,59599,Tourcoing,186,3,51,3.0,51.0,2014.0,95329,20748,grande ville,moyenne ville,0,0
2160,59279,Halluin,59508,Roncq,129,3,51,3.0,51.0,2014.0,13534,20748,petite ville,moyenne ville,0,0
2161,59426,Neuville-en-Ferrain,59599,Tourcoing,161,3,51,3.0,51.0,2014.0,95329,10308,grande ville,petite ville,0,0
2162,59508,Roncq,59599,Tourcoing,186,3,51,3.0,51.0,2014.0,95329,13534,grande ville,petite ville,0,0
2163,59165,Cuincy,59178,Douai,116,3,50,3.0,50.0,2014.0,40736,6500,moyenne ville,petite ville,0,0
2164,59170,Dechy,59178,Douai,101,3,50,3.0,50.0,2014.0,40736,5253,moyenne ville,petite ville,0,0
2165,59234,Flers-en-Escrebieux,59178,Douai,128,3,50,3.0,50.0,2014.0,40736,5923,moyenne ville,petite ville,0,0
2166,59334,Lauwin-Planque,59178,Douai,108,3,50,3.0,50.0,2014.0,40736,1763,moyenne ville,village et bourg,0,0
2167,59569,Sin-le-Noble,59178,Douai,323,3,50,3.0,50.0,2014.0,40736,15665,moyenne ville,petite ville,0,0
2168,59654,Waziers,59178,Douai,105,3,50,3.0,50.0,2014.0,40736,7497,moyenne ville,petite ville,0,0
2169,59206,Escauduvres,59122,Cambrai,195,3,50,3.0,50.0,2014.0,32897,3302,moyenne ville,village et bourg,0,0
2170,59428,Neuville-Saint-Rémy,59122,Cambrai,125,3,50,3.0,50.0,2014.0,32897,3871,moyenne ville,village et bourg,0,0
2171,59227,Fenain,59574,Somain,140,3,50,3.0,50.0,2014.0,12955,5356,petite ville,petite ville,0,0
2172,59249,Fourmies,59601,Trélon,108,4,50,4.0,50.0,2014.0,2978,12340,village et bourg,petite ville,0,0
2173,59253,Fresnes-sur-Escaut,59153,Condé-sur-l'Escaut,120,4,50,4.0,50.0,2014.0,9686,7606,petite ville,petite ville,0,0
2174,59268,La Gorgue,59212,Estaires,132,3,51,3.0,51.0,2014.0,6230,5777,petite ville,petite ville,0,0
2175,59291,Hautmont,59392,Maubeuge,275,4,50,4.0,50.0,2014.0,30347,14507,moyenne ville,petite ville,0,0
2176,59365,Louvroil,59392,Maubeuge,147,4,50,4.0,50.0,2014.0,30347,6673,moyenne ville,petite ville,0,0
2177,59324,Jeumont,59104,Boussois,114,4,50,4.0,50.0,2014.0,3233,9995,village et bourg,petite ville,0,0
2178,80021,Amiens,60057,Beauvais,201,2,49,2.0,50.0,2014.0,54738,132479,grande ville,grande ville,0,0
2179,80021,Amiens,60159,Compiègne,125,3,49,2.0,50.0,2014.0,40732,132479,moyenne ville,grande ville,0,0
2180,80021,Amiens,80001,Abbeville,165,2,50,2.0,50.0,2014.0,23559,132479,moyenne ville,grande ville,0,0
2181,80021,Amiens,80489,Longueau,102,2,50,2.0,50.0,2014.0,5531,132479,petite ville,grande ville,0,0
2182,80021,Amiens,80725,Salouël,111,2,50,2.0,50.0,2014.0,4022,132479,village et bourg,grande ville,0,0
2183,62004,Achicourt,62041,Arras,255,3,50,3.0,50.0,2014.0,40970,7750,moyenne ville,petite ville,0,0
2184,62099,Beaurains,62041,Arras,187,3,50,3.0,50.0,2014.0,40970,5437,moyenne ville,petite ville,0,0
2185,62753,Saint-Laurent-Blangy,62041,Arras,147,3,50,3.0,50.0,2014.0,40970,6628,moyenne ville,petite ville,0,0
2186,62035,Annezin,62119,Béthune,125,3,51,3.0,51.0,2014.0,25413,5881,moyenne ville,petite ville,0,0
2187,62126,Beuvry,62119,Béthune,110,3,51,3.0,51.0,2014.0,25413,9502,moyenne ville,petite ville,0,0
2188,62178,Bruay-la-Buissière,62119,Béthune,147,3,51,3.0,50.0,2014.0,25413,22579,moyenne ville,moyenne ville,0,0
2189,62643,Outreau,62160,Boulogne-sur-Mer,285,2,51,2.0,51.0,2014.0,42476,14063,moyenne ville,petite ville,0,0
2190,62643,Outreau,62667,Le Portel,129,2,51,2.0,51.0,2014.0,9445,14063,petite ville,petite ville,0,0
2191,62667,Le Portel,62160,Boulogne-sur-Mer,204,2,51,2.0,51.0,2014.0,42476,9445,moyenne ville,petite ville,0,0
2192,62667,Le Portel,62643,Outreau,153,2,51,2.0,51.0,2014.0,14063,9445,petite ville,petite ville,0,0
2193,62758,Saint-Martin-Boulogne,62160,Boulogne-sur-Mer,302,2,51,2.0,51.0,2014.0,42476,11391,moyenne ville,petite ville,0,0
2194,62893,Wimereux,62160,Boulogne-sur-Mer,104,2,51,2.0,51.0,2014.0,42476,6996,moyenne ville,petite ville,0,0
2195,62057,Audruicq,62193,Calais,102,2,51,2.0,51.0,2014.0,76402,5364,grande ville,petite ville,0,0
2196,62239,Coquelles,62193,Calais,153,2,51,2.0,51.0,2014.0,76402,2452,grande ville,village et bourg,0,0
2197,62244,Coulogne,62193,Calais,170,2,51,2.0,51.0,2014.0,76402,5414,grande ville,petite ville,0,0
2198,62548,Marck,62193,Calais,310,2,51,2.0,51.0,2014.0,76402,10676,grande ville,petite ville,0,0
2199,62774,Sangatte,62193,Calais,181,2,51,2.0,51.0,2014.0,76402,4760,grande ville,village et bourg,0,0
2200,60057,Beauvais,80021,Amiens,131,2,50,2.0,49.0,2014.0,132479,54738,grande ville,grande ville,0,0
2201,80131,Boves,80021,Amiens,121,2,50,2.0,50.0,2014.0,132479,3109,grande ville,village et bourg,0,0
2202,80164,Camon,80021,Amiens,150,2,50,2.0,50.0,2014.0,132479,4328,grande ville,village et bourg,0,0
2203,80212,Corbie,80021,Amiens,141,2,50,2.0,50.0,2014.0,132479,6347,grande ville,petite ville,0,0
2204,80632,Pont-de-Metz,80021,Amiens,127,2,50,2.0,50.0,2014.0,132479,2385,grande ville,village et bourg,0,0
2205,80661,Rainneville,80021,Amiens,110,2,50,2.0,50.0,2014.0,132479,892,grande ville,village et bourg,0,0
2206,80674,Rivery,80021,Amiens,190,2,50,2.0,50.0,2014.0,132479,3445,grande ville,village et bourg,0,0
2207,80724,Saleux,80021,Amiens,125,2,50,2.0,50.0,2014.0,132479,2815,grande ville,village et bourg,0,0
2208,80725,Salouël,80021,Amiens,236,2,50,2.0,50.0,2014.0,132479,4022,grande ville,village et bourg,0,0
2209,80793,Vignacourt,80021,Amiens,116,2,50,2.0,50.0,2014.0,132479,2391,grande ville,village et bourg,0,0
2210,59392,Maubeuge,59230,Ferrière-la-Grande,202,4,50,4.0,50.0,2014.0,5335,30347,petite ville,moyenne ville,0,0
2211,59392,Maubeuge,59291,Hautmont,164,4,50,4.0,50.0,2014.0,14507,30347,petite ville,moyenne ville,0,0
2212,59392,Maubeuge,59365,Louvroil,170,4,50,4.0,50.0,2014.0,6673,30347,petite ville,moyenne ville,0,0
2213,60159,Compiègne,60382,Margny-lès-Compiègne,194,3,49,3.0,49.0,2014.0,7905,40732,petite ville,moyenne ville,0,0
2214,60175,Creil,60414,Montataire,117,2,49,2.0,49.0,2014.0,13139,34922,petite ville,moyenne ville,0,0
2215,60175,Creil,60463,Nogent-sur-Oise,130,2,49,2.0,49.0,2014.0,19231,34922,petite ville,moyenne ville,0,0
2216,60463,Nogent-sur-Oise,60414,Montataire,142,2,49,2.0,49.0,2014.0,13139,19231,petite ville,petite ville,0,0
2217,60463,Nogent-sur-Oise,60175,Creil,273,2,49,2.0,49.0,2014.0,34922,19231,moyenne ville,petite ville,0,0
2218,60338,Lacroix-Saint-Ouen,60159,Compiègne,120,3,49,3.0,49.0,2014.0,40732,4324,moyenne ville,village et bourg,0,0
2219,60382,Margny-lès-Compiègne,60159,Compiègne,373,3,49,3.0,49.0,2014.0,40732,7905,moyenne ville,petite ville,0,0
2220,60414,Montataire,60175,Creil,189,2,49,2.0,49.0,2014.0,34922,13139,moyenne ville,petite ville,0,0
2221,60509,Pont-Sainte-Maxence,60175,Creil,103,2,49,3.0,49.0,2014.0,34922,12669,moyenne ville,petite ville,0,0
2222,62040,Arques,62765,Saint-Omer,164,2,51,2.0,51.0,2014.0,14164,9942,petite ville,petite ville,0,0
2223,62525,Longuenesse,62765,Saint-Omer,281,2,51,2.0,51.0,2014.0,14164,11232,petite ville,petite ville,0,0
2224,62757,Saint-Martin-lez-Tatinghem,62765,Saint-Omer,199,2,51,2.0,51.0,2014.0,14164,5798,petite ville,petite ville,0,0
2225,62065,Avion,62498,Lens,102,3,50,3.0,50.0,2014.0,31398,17932,moyenne ville,petite ville,0,0
2226,62065,Avion,62510,Liévin,110,3,50,3.0,50.0,2014.0,31590,17932,moyenne ville,petite ville,0,0
2227,62510,Liévin,62498,Lens,185,3,50,3.0,50.0,2014.0,31398,31590,moyenne ville,moyenne ville,0,0
2228,62186,Bully-les-Mines,62510,Liévin,125,3,50,3.0,50.0,2014.0,31590,12541,moyenne ville,petite ville,0,0
2229,62498,Lens,62510,Liévin,233,3,50,3.0,50.0,2014.0,31590,31398,moyenne ville,moyenne ville,0,0
2230,62498,Lens,62065,Avion,111,3,50,3.0,50.0,2014.0,17932,31398,petite ville,moyenne ville,0,0
2231,62160,Boulogne-sur-Mer,62643,Outreau,271,2,51,2.0,51.0,2014.0,14063,42476,petite ville,moyenne ville,0,0
2232,62160,Boulogne-sur-Mer,62667,Le Portel,230,2,51,2.0,51.0,2014.0,9445,42476,petite ville,moyenne ville,0,0
2233,62160,Boulogne-sur-Mer,62758,Saint-Martin-Boulogne,292,2,51,2.0,51.0,2014.0,11391,42476,petite ville,moyenne ville,0,0
2234,62160,Boulogne-sur-Mer,62893,Wimereux,103,2,51,2.0,51.0,2014.0,6996,42476,petite ville,moyenne ville,0,0
2235,62193,Calais,62244,Coulogne,123,2,51,2.0,51.0,2014.0,5414,76402,petite ville,grande ville,0,0
2236,62193,Calais,62397,Guînes,101,2,51,2.0,51.0,2014.0,5708,76402,petite ville,grande ville,0,0
2237,62193,Calais,62548,Marck,236,2,51,2.0,51.0,2014.0,10676,76402,petite ville,grande ville,0,0
2238,62193,Calais,62774,Sangatte,140,2,51,2.0,51.0,2014.0,4760,76402,village et bourg,grande ville,0,0
2239,62427,Hénin-Beaumont,62587,Montigny-en-Gohelle,140,3,50,3.0,50.0,2014.0,10455,26493,petite ville,moyenne ville,0,0
2240,62587,Montigny-en-Gohelle,62427,Hénin-Beaumont,169,3,50,3.0,50.0,2014.0,26493,10455,moyenne ville,petite ville,0,0
2241,62624,Noyelles-Godault,62427,Hénin-Beaumont,167,3,50,3.0,50.0,2014.0,26493,5494,moyenne ville,petite ville,0,0
2242,62688,Rang-du-Fliers,62108,Berck,161,2,50,2.0,50.0,2014.0,14543,4189,petite ville,village et bourg,0,0
2243,62765,Saint-Omer,62139,Blendecques,109,2,51,2.0,51.0,2014.0,5123,14164,petite ville,petite ville,0,0
2244,62765,Saint-Omer,62525,Longuenesse,155,2,51,2.0,51.0,2014.0,11232,14164,petite ville,petite ville,0,0
2245,63069,Le Cendre,63124,Cournon-d'Auvergne,150,3,46,3.0,46.0,2014.0,19515,5144,petite ville,petite ville,0,0
2246,64125,Bidart,64122,Biarritz,125,-2,43,-2.0,43.0,2014.0,24713,6575,moyenne ville,petite ville,0,0
2247,64483,Saint-Jean-de-Luz,64189,Ciboure,258,-2,43,-2.0,43.0,2014.0,6630,13431,petite ville,petite ville,0,0
2248,66176,Saint-Hippolyte,66180,Saint-Laurent-de-la-Salanque,101,3,43,3.0,43.0,2014.0,10269,2872,petite ville,village et bourg,0,0
2249,67046,Bischwiller,67180,Haguenau,167,8,49,8.0,49.0,2014.0,34761,12559,moyenne ville,petite ville,0,0
2250,68145,Horbourg-Wihr,68066,Colmar,272,7,48,7.0,48.0,2014.0,68784,5473,grande ville,petite ville,0,0
2251,68155,Ingersheim,68066,Colmar,141,7,48,7.0,48.0,2014.0,68784,4624,grande ville,village et bourg,0,0
2252,68374,Wintzenheim,68066,Colmar,170,7,48,7.0,48.0,2014.0,68784,7536,grande ville,petite ville,0,0
2253,68056,Brunstatt-Didenheim,68224,Mulhouse,254,7,48,7.0,48.0,2014.0,111167,7899,grande ville,petite ville,0,0
2254,68154,Illzach,68224,Mulhouse,405,7,48,7.0,48.0,2014.0,111167,14448,grande ville,petite ville,0,0
2255,68166,Kingersheim,68224,Mulhouse,244,7,48,7.0,48.0,2014.0,111167,12918,grande ville,petite ville,0,0
2256,68166,Kingersheim,68376,Wittenheim,111,7,48,7.0,48.0,2014.0,14713,12918,petite ville,petite ville,0,0
2257,68195,Lutterbach,68224,Mulhouse,110,7,48,7.0,48.0,2014.0,111167,6359,grande ville,petite ville,0,0
2258,68256,Pfastatt,68224,Mulhouse,295,7,48,7.0,48.0,2014.0,111167,9427,grande ville,petite ville,0,0
2259,68271,Riedisheim,68224,Mulhouse,344,7,48,7.0,48.0,2014.0,111167,12102,grande ville,petite ville,0,0
2260,68278,Rixheim,68224,Mulhouse,247,7,48,7.0,48.0,2014.0,111167,13773,grande ville,petite ville,0,0
2261,68300,Sausheim,68224,Mulhouse,108,7,48,7.0,48.0,2014.0,111167,5449,grande ville,petite ville,0,0
2262,68376,Wittenheim,68224,Mulhouse,239,7,48,7.0,48.0,2014.0,111167,14713,grande ville,petite ville,0,0
2263,68021,Bartenheim,68297,Saint-Louis,149,8,48,7.0,48.0,2014.0,20228,3834,moyenne ville,village et bourg,0,0
2264,68149,Huningue,68297,Saint-Louis,119,8,48,8.0,48.0,2014.0,20228,7056,moyenne ville,petite ville,0,0
2265,68297,Saint-Louis,68149,Huningue,109,8,48,8.0,48.0,2014.0,7056,20228,petite ville,moyenne ville,0,0
2266,69013,Arnas,69264,Villefranche-sur-Saône,121,5,46,5.0,46.0,2014.0,36559,3456,moyenne ville,village et bourg,0,0
2267,69019,Belleville,69264,Villefranche-sur-Saône,110,5,46,5.0,46.0,2014.0,36559,8244,moyenne ville,petite ville,0,0
2268,69092,Gleizé,69264,Villefranche-sur-Saône,239,5,46,5.0,46.0,2014.0,36559,7570,moyenne ville,petite ville,0,0
2269,69029,Bron,38524,Varces-Allières-et-Risset,113,6,45,5.0,46.0,2014.0,7894,39283,petite ville,moyenne ville,0,0
2270,69029,Bron,69256,Vaulx-en-Velin,105,5,46,5.0,46.0,2014.0,45294,39283,moyenne ville,moyenne ville,0,0
2271,69029,Bron,69259,Vénissieux,115,5,46,5.0,46.0,2014.0,62575,39283,grande ville,moyenne ville,0,0
2272,69029,Bron,69266,Villeurbanne,240,5,46,5.0,46.0,2014.0,148543,39283,grande ville,moyenne ville,0,0
2273,69029,Bron,69290,Saint-Priest,112,5,46,5.0,46.0,2014.0,44446,39283,moyenne ville,moyenne ville,0,0
2274,69275,Décines-Charpieu,69256,Vaulx-en-Velin,222,5,46,5.0,46.0,2014.0,45294,27207,moyenne ville,moyenne ville,0,0
2275,69275,Décines-Charpieu,69266,Villeurbanne,232,5,46,5.0,46.0,2014.0,148543,27207,grande ville,moyenne ville,0,0
2276,69275,Décines-Charpieu,69282,Meyzieu,171,5,46,5.0,46.0,2014.0,32225,27207,moyenne ville,moyenne ville,0,0
2277,69282,Meyzieu,69256,Vaulx-en-Velin,187,5,46,5.0,46.0,2014.0,45294,32225,moyenne ville,moyenne ville,0,0
2278,69282,Meyzieu,69266,Villeurbanne,217,5,46,5.0,46.0,2014.0,148543,32225,grande ville,moyenne ville,0,0
2279,69282,Meyzieu,69275,Décines-Charpieu,203,5,46,5.0,46.0,2014.0,27207,32225,moyenne ville,moyenne ville,0,0
2280,69199,Saint-Fons,69259,Vénissieux,213,5,46,5.0,46.0,2014.0,62575,17735,grande ville,petite ville,0,0
2281,69273,Corbas,69259,Vénissieux,100,5,46,5.0,46.0,2014.0,62575,10947,grande ville,petite ville,0,0
2282,69290,Saint-Priest,69259,Vénissieux,234,5,46,5.0,46.0,2014.0,62575,44446,grande ville,moyenne ville,0,0
2283,69290,Saint-Priest,69266,Villeurbanne,265,5,46,5.0,46.0,2014.0,148543,44446,grande ville,moyenne ville,0,0
2284,69290,Saint-Priest,69029,Bron,173,5,46,5.0,46.0,2014.0,39283,44446,moyenne ville,moyenne ville,0,0
2285,69034,Caluire-et-Cuire,69266,Villeurbanne,209,5,46,5.0,46.0,2014.0,148543,42494,grande ville,moyenne ville,0,0
2286,69034,Caluire-et-Cuire,69286,Rillieux-la-Pape,119,5,46,5.0,46.0,2014.0,30529,42494,moyenne ville,moyenne ville,0,0
2287,69204,Saint-Genis-Laval,69266,Villeurbanne,121,5,46,5.0,46.0,2014.0,148543,21054,grande ville,moyenne ville,0,0
2288,69204,Saint-Genis-Laval,69149,Oullins,165,5,46,5.0,46.0,2014.0,26333,21054,moyenne ville,moyenne ville,0,0
2289,69256,Vaulx-en-Velin,69266,Villeurbanne,361,5,46,5.0,46.0,2014.0,148543,45294,grande ville,moyenne ville,0,0
2290,69259,Vénissieux,69266,Villeurbanne,181,5,46,5.0,46.0,2014.0,148543,62575,grande ville,grande ville,0,0
2291,69259,Vénissieux,69290,Saint-Priest,129,5,46,5.0,46.0,2014.0,44446,62575,moyenne ville,grande ville,0,0
2292,69259,Vénissieux,69029,Bron,137,5,46,5.0,46.0,2014.0,39283,62575,moyenne ville,grande ville,0,0
2293,69259,Vénissieux,69199,Saint-Fons,169,5,46,5.0,46.0,2014.0,17735,62575,petite ville,grande ville,0,0
2294,69286,Rillieux-la-Pape,69266,Villeurbanne,136,5,46,5.0,46.0,2014.0,148543,30529,grande ville,moyenne ville,0,0
2295,69286,Rillieux-la-Pape,69034,Caluire-et-Cuire,150,5,46,5.0,46.0,2014.0,42494,30529,moyenne ville,moyenne ville,0,0
2296,69283,Mions,69290,Saint-Priest,163,5,46,5.0,46.0,2014.0,44446,12626,moyenne ville,petite ville,0,0
2297,69091,Givors,69096,Grigny,119,5,46,5.0,46.0,2014.0,9529,19554,petite ville,petite ville,0,0
2298,69094,Grézieu-la-Varenne,69069,Craponne,106,5,46,5.0,46.0,2014.0,10791,5451,petite ville,petite ville,0,0
2299,69096,Grigny,69091,Givors,107,5,46,5.0,46.0,2014.0,19554,9529,petite ville,petite ville,0,0
2300,69142,La Mulatière,69149,Oullins,107,5,46,5.0,46.0,2014.0,26333,6393,moyenne ville,petite ville,0,0
2301,69149,Oullins,69142,La Mulatière,106,5,46,5.0,46.0,2014.0,6393,26333,petite ville,moyenne ville,0,0
2302,69149,Oullins,69204,Saint-Genis-Laval,129,5,46,5.0,46.0,2014.0,21054,26333,moyenne ville,moyenne ville,0,0
2303,69211,Saint-Jean-d'Ardières,69019,Belleville,120,5,46,5.0,46.0,2014.0,8244,4101,petite ville,village et bourg,0,0
2304,69264,Villefranche-sur-Saône,69092,Gleizé,139,5,46,5.0,46.0,2014.0,7570,36559,petite ville,moyenne ville,0,0
2305,71105,Charnay-lès-Mâcon,71270,Mâcon,104,5,46,5.0,46.0,2014.0,33456,6969,moyenne ville,petite ville,0,0
2306,71270,Mâcon,71105,Charnay-lès-Mâcon,187,5,46,5.0,46.0,2014.0,6969,33456,petite ville,moyenne ville,0,0
2307,71306,Montceau-les-Mines,71040,Blanzy,151,4,47,4.0,47.0,2014.0,6457,18902,petite ville,petite ville,0,0
2308,71306,Montceau-les-Mines,71486,Saint-Vallier,213,4,47,4.0,47.0,2014.0,8783,18902,petite ville,petite ville,0,0
2309,71486,Saint-Vallier,71306,Montceau-les-Mines,155,4,47,4.0,47.0,2014.0,18902,8783,petite ville,petite ville,0,0
2310,71499,Sanvignes-les-Mines,71306,Montceau-les-Mines,109,4,47,4.0,47.0,2014.0,18902,4463,petite ville,village et bourg,0,0
2311,73010,Entrelacs,74225,Rumilly,112,6,46,6.0,46.0,2014.0,14836,5920,petite ville,petite ville,0,0
2312,73103,Drumettaz-Clarafond,73008,Aix-les-Bains,118,6,46,6.0,46.0,2014.0,30291,2593,moyenne ville,village et bourg,0,0
2313,73128,Grésy-sur-Aix,73008,Aix-les-Bains,160,6,46,6.0,46.0,2014.0,30291,4416,moyenne ville,village et bourg,0,0
2314,73182,Mouxy,73008,Aix-les-Bains,127,6,46,6.0,46.0,2014.0,30291,2254,moyenne ville,village et bourg,0,0
2315,74008,Ambilly,74012,Annemasse,228,6,46,6.0,46.0,2014.0,34953,6134,moyenne ville,petite ville,0,0
2316,74133,Gaillard,74012,Annemasse,127,6,46,6.0,46.0,2014.0,34953,11589,moyenne ville,petite ville,0,0
2317,74298,Vétraz-Monthoux,74012,Annemasse,248,6,46,6.0,46.0,2014.0,34953,8200,moyenne ville,petite ville,0,0
2318,74305,Ville-la-Grand,74012,Annemasse,205,6,46,6.0,46.0,2014.0,34953,8521,moyenne ville,petite ville,0,0
2319,74012,Annemasse,74133,Gaillard,198,6,46,6.0,46.0,2014.0,11589,34953,petite ville,moyenne ville,0,0
2320,74012,Annemasse,74298,Vétraz-Monthoux,123,6,46,6.0,46.0,2014.0,8200,34953,petite ville,moyenne ville,0,0
2321,74012,Annemasse,74305,Ville-la-Grand,127,6,46,6.0,46.0,2014.0,8521,34953,petite ville,moyenne ville,0,0
2322,74081,Cluses,74264,Scionzier,163,7,46,7.0,46.0,2014.0,8167,17510,petite ville,petite ville,0,0
2323,74081,Cluses,74278,Thyez,132,7,46,7.0,46.0,2014.0,5891,17510,petite ville,petite ville,0,0
2324,74169,Marnaz,74081,Cluses,163,7,46,7.0,46.0,2014.0,17510,5282,petite ville,petite ville,0,0
2325,74264,Scionzier,74081,Cluses,149,7,46,7.0,46.0,2014.0,17510,8167,petite ville,petite ville,0,0
2326,74278,Thyez,74081,Cluses,176,7,46,7.0,46.0,2014.0,17510,5891,petite ville,petite ville,0,0
2327,74200,Neuvecelle,74119,Évian-les-Bains,141,7,46,7.0,46.0,2014.0,8822,2959,petite ville,village et bourg,0,0
2328,74281,Thonon-les-Bains,74119,Évian-les-Bains,165,7,46,6.0,46.0,2014.0,8822,34973,petite ville,moyenne ville,0,0
2329,74281,Thonon-les-Bains,74005,Allinges,104,6,46,6.0,46.0,2014.0,4295,34973,village et bourg,moyenne ville,0,0
2330,74208,Passy,74256,Sallanches,157,7,46,7.0,46.0,2014.0,15754,10795,petite ville,petite ville,0,0
2331,74236,Saint-Gervais-les-Bains,74208,Passy,111,7,46,7.0,46.0,2014.0,10795,5546,petite ville,petite ville,0,0
2332,74256,Sallanches,74208,Passy,173,7,46,7.0,46.0,2014.0,10795,15754,petite ville,petite ville,0,0
2333,74309,Viry,74243,Saint-Julien-en-Genevois,260,6,46,6.0,46.0,2014.0,13253,4562,petite ville,village et bourg,0,0
2334,94016,Cachan,75108,Paris 8e  Arrondissement,270,2,49,2.0,49.0,2014.0,38257,29932,capitale,moyenne ville,1,0
2335,93008,Bobigny,93048,Montreuil,106,2,49,2.0,49.0,2014.0,104748,50479,grande ville,grande ville,1,1
